player_name,sportsbook,odds,dg_odds,value_diff
"Novak, Andrew",draftkings,35000,56517.0,-21517.0
"Novak, Andrew",fanduel,50000,56517.0,-6517.0
"Novak, Andrew",skybet,30000,56517.0,-26517.0
"Novak, Andrew",pointsbet,50000,56517.0,-6517.0
"Novak, Andrew",williamhill,35000,56517.0,-21517.0
"Novak, Andrew",unibet,25000,56517.0,-31517.0
"Kim, Michael",bet365,22500,62238.0,-39738.0
"Kim, Michael",betfair,20000,62238.0,-42238.0
"Kim, Michael",betmgm,25000,62238.0,-37238.0
"Kim, Michael",betway,20000,62238.0,-42238.0
"Kim, Michael",bovada,30000,62238.0,-32238.0
"Kim, Michael",caesars,30000,62238.0,-32238.0
"Kim, Michael",draftkings,20000,62238.0,-42238.0
"Kim, Michael",fanduel,30000,62238.0,-32238.0
"Kim, Michael",skybet,20000,62238.0,-42238.0
"Kim, Michael",pointsbet,30000,62238.0,-32238.0
"Kim, Michael",williamhill,20000,62238.0,-42238.0
"Kim, Michael",unibet,20000,62238.0,-42238.0
"Eckroat, Austin",bet365,30000,63951.0,-33951.0
"Eckroat, Austin",betfair,27500,63951.0,-36451.0
"Eckroat, Austin",betmgm,27500,63951.0,-36451.0
"Eckroat, Austin",betway,30000,63951.0,-33951.0
"Eckroat, Austin",bovada,50000,63951.0,-13951.0
"Eckroat, Austin",caesars,50000,63951.0,-13951.0
"Eckroat, Austin",draftkings,30000,63951.0,-33951.0
"Eckroat, Austin",fanduel,50000,63951.0,-13951.0
"Eckroat, Austin",skybet,25000,63951.0,-38951.0
"Eckroat, Austin",pointsbet,50000,63951.0,-13951.0
"Eckroat, Austin",williamhill,30000,63951.0,-33951.0
"Eckroat, Austin",unibet,35000,63951.0,-28951.0
"Griffin, Ben",bet365,22500,67221.0,-44721.0
"Griffin, Ben",betfair,20000,67221.0,-47221.0
"Griffin, Ben",betonline,25000,67221.0,-42221.0
"Griffin, Ben",betmgm,25000,67221.0,-42221.0
"Griffin, Ben",betway,20000,67221.0,-47221.0
"Griffin, Ben",bovada,35000,67221.0,-32221.0
"Griffin, Ben",caesars,35000,67221.0,-32221.0
"Griffin, Ben",draftkings,20000,67221.0,-47221.0
"Griffin, Ben",fanduel,35000,67221.0,-32221.0
"Griffin, Ben",skybet,20000,67221.0,-47221.0
"Griffin, Ben",pointsbet,35000,67221.0,-32221.0
"Griffin, Ben",williamhill,20000,67221.0,-47221.0
"Griffin, Ben",unibet,20000,67221.0,-47221.0
"Bridgeman, Jacob",bet365,50000,72189.0,-22189.0
"Bridgeman, Jacob",betfair,47500,72189.0,-24689.0
"Bridgeman, Jacob",betmgm,50000,72189.0,-22189.0
"Bridgeman, Jacob",betway,50000,72189.0,-22189.0
"Bridgeman, Jacob",bovada,75000,72189.0,2811.0
"Bridgeman, Jacob",caesars,75000,72189.0,2811.0
"Bridgeman, Jacob",draftkings,50000,72189.0,-22189.0
"Bridgeman, Jacob",fanduel,75000,72189.0,2811.0
"Bridgeman, Jacob",skybet,50000,72189.0,-22189.0
"Bridgeman, Jacob",pointsbet,70000,72189.0,-2189.0
"Bridgeman, Jacob",williamhill,50000,72189.0,-22189.0
"Bridgeman, Jacob",unibet,50000,72189.0,-22189.0
"Hoge, Tom",bet365,40000,83963.0,-43963.0
"Hoge, Tom",betfair,37500,83963.0,-46463.0
"Hoge, Tom",betmgm,27500,83963.0,-56463.0
"Hoge, Tom",betway,40000,83963.0,-43963.0
"Hoge, Tom",bovada,75000,83963.0,-8963.0
"Hoge, Tom",caesars,50000,83963.0,-33963.0
"Hoge, Tom",draftkings,40000,83963.0,-43963.0
"Hoge, Tom",fanduel,60000,83963.0,-23963.0
"Hoge, Tom",pinnacle,37170,83963.0,-46793.0
"Hoge, Tom",skybet,40000,83963.0,-43963.0
"Hoge, Tom",pointsbet,60000,83963.0,-23963.0
"Hoge, Tom",williamhill,35000,83963.0,-48963.0
"Hoge, Tom",unibet,20000,83963.0,-63963.0
"Dunlap, Nick",bet365,35000,100656.0,-65656.0
"Dunlap, Nick",betfair,32500,100656.0,-68156.0
"Dunlap, Nick",betonline,25000,100656.0,-75656.0
"Dunlap, Nick",betmgm,25000,100656.0,-75656.0
"Dunlap, Nick",betway,30000,100656.0,-70656.0
"Dunlap, Nick",bovada,50000,100656.0,-50656.0
"Dunlap, Nick",caesars,50000,100656.0,-50656.0
"Dunlap, Nick",draftkings,35000,100656.0,-65656.0
"Dunlap, Nick",fanduel,50000,100656.0,-50656.0
"Dunlap, Nick",skybet,30000,100656.0,-70656.0
"Dunlap, Nick",pointsbet,50000,100656.0,-50656.0
"Dunlap, Nick",williamhill,35000,100656.0,-65656.0
"Dunlap, Nick",unibet,35000,100656.0,-65656.0
"Highsmith, Joe",bet365,40000,101768.0,-61768.0
"Highsmith, Joe",betfair,37500,101768.0,-64268.0
"Highsmith, Joe",betmgm,50000,101768.0,-51768.0
"Highsmith, Joe",betway,40000,101768.0,-61768.0
"Highsmith, Joe",bovada,75000,101768.0,-26768.0
"Highsmith, Joe",caesars,75000,101768.0,-26768.0
"Highsmith, Joe",draftkings,40000,101768.0,-61768.0
"Highsmith, Joe",fanduel,75000,101768.0,-26768.0
"Highsmith, Joe",skybet,40000,101768.0,-61768.0
"Highsmith, Joe",pointsbet,70000,101768.0,-31768.0
"Highsmith, Joe",williamhill,40000,101768.0,-61768.0
"Highsmith, Joe",unibet,35000,101768.0,-66768.0
"Poston, J.T.",bet365,60000,116973.0,-56973.0
"Poston, J.T.",betfair,50000,116973.0,-66973.0
"Poston, J.T.",betmgm,60000,116973.0,-56973.0
"Poston, J.T.",betway,50000,116973.0,-66973.0
"Poston, J.T.",bovada,100000,116973.0,-16973.0
"Poston, J.T.",caesars,100000,116973.0,-16973.0
"Poston, J.T.",draftkings,60000,116973.0,-56973.0
"Poston, J.T.",fanduel,100000,116973.0,-16973.0
"Poston, J.T.",skybet,50000,116973.0,-66973.0
"Poston, J.T.",pointsbet,100000,116973.0,-16973.0
"Poston, J.T.",williamhill,50000,116973.0,-66973.0
"Day, Jason",bet365,40000,116973.0,-76973.0
"Day, Jason",betfair,37500,116973.0,-79473.0
"Day, Jason",betmgm,50000,116973.0,-66973.0
"Day, Jason",betway,40000,116973.0,-76973.0
"Day, Jason",bovada,60000,116973.0,-56973.0
"Day, Jason",caesars,50000,116973.0,-66973.0
"Day, Jason",draftkings,40000,116973.0,-76973.0
"Day, Jason",fanduel,60000,116973.0,-56973.0
"Day, Jason",skybet,40000,116973.0,-76973.0
"Day, Jason",pointsbet,60000,116973.0,-56973.0
"Day, Jason",williamhill,40000,116973.0,-76973.0
"Day, Jason",unibet,35000,116973.0,-81973.0
"Koivun, Jackson",bet365,12500,125884.0,-113384.0
"Koivun, Jackson",betfair,10000,125884.0,-115884.0
"Koivun, Jackson",betmgm,15000,125884.0,-110884.0
"Koivun, Jackson",betway,12500,125884.0,-113384.0
"Koivun, Jackson",bovada,17500,125884.0,-108384.0
"Koivun, Jackson",caesars,17500,125884.0,-108384.0
"Koivun, Jackson",draftkings,12000,125884.0,-113884.0
"Koivun, Jackson",fanduel,17000,125884.0,-108884.0
"Koivun, Jackson",pinnacle,29252,125884.0,-96632.0
"Koivun, Jackson",skybet,12500,125884.0,-113384.0
"Koivun, Jackson",pointsbet,17500,125884.0,-108384.0
"Koivun, Jackson",williamhill,12500,125884.0,-113384.0
"Koivun, Jackson",unibet,15000,125884.0,-110884.0
"An, Byeong Hun",bet365,60000,129630.0,-69630.0
"An, Byeong Hun",betfair,50000,129630.0,-79630.0
"An, Byeong Hun",betmgm,60000,129630.0,-69630.0
"An, Byeong Hun",betway,50000,129630.0,-79630.0
"An, Byeong Hun",bovada,100000,129630.0,-29630.0
"An, Byeong Hun",caesars,100000,129630.0,-29630.0
"An, Byeong Hun",draftkings,60000,129630.0,-69630.0
"An, Byeong Hun",fanduel,100000,129630.0,-29630.0
"An, Byeong Hun",skybet,50000,129630.0,-79630.0
"An, Byeong Hun",pointsbet,100000,129630.0,-29630.0
"An, Byeong Hun",williamhill,50000,129630.0,-79630.0
"An, Byeong Hun",unibet,50000,129630.0,-79630.0
"Straka, Sepp",bet365,60000,136886.0,-76886.0
"Straka, Sepp",betfair,50000,136886.0,-86886.0
"Straka, Sepp",betmgm,50000,136886.0,-86886.0
"Straka, Sepp",betway,50000,136886.0,-86886.0
"Straka, Sepp",bovada,100000,136886.0,-36886.0
"Straka, Sepp",caesars,100000,136886.0,-36886.0
"Straka, Sepp",draftkings,60000,136886.0,-76886.0
"Straka, Sepp",fanduel,100000,136886.0,-36886.0
"Straka, Sepp",skybet,50000,136886.0,-86886.0
"Straka, Sepp",pointsbet,100000,136886.0,-36886.0
"Straka, Sepp",williamhill,50000,136886.0,-86886.0
"Straka, Sepp",unibet,35000,136886.0,-101886.0
"English, Harris",bet365,75000,140911.0,-65911.0
"English, Harris",betfair,50000,140911.0,-90911.0
"English, Harris",betmgm,50000,140911.0,-90911.0
"English, Harris",betway,50000,140911.0,-90911.0
"English, Harris",bovada,150000,140911.0,9089.0
"English, Harris",caesars,150000,140911.0,9089.0
"English, Harris",draftkings,70000,140911.0,-70911.0
"English, Harris",fanduel,100000,140911.0,-40911.0
"English, Harris",skybet,60000,140911.0,-80911.0
"English, Harris",pointsbet,100000,140911.0,-40911.0
"English, Harris",williamhill,50000,140911.0,-90911.0
"English, Harris",unibet,50000,140911.0,-90911.0
"Thompson, Davis",bet365,75000,155240.0,-80240.0
"Thompson, Davis",betfair,50000,155240.0,-105240.0
"Thompson, Davis",betmgm,60000,155240.0,-95240.0
"Thompson, Davis",betway,75000,155240.0,-80240.0
"Thompson, Davis",bovada,100000,155240.0,-55240.0
"Thompson, Davis",caesars,150000,155240.0,-5240.0
"Thompson, Davis",draftkings,70000,155240.0,-85240.0
"Thompson, Davis",fanduel,100000,155240.0,-55240.0
"Thompson, Davis",skybet,60000,155240.0,-95240.0
"Thompson, Davis",pointsbet,100000,155240.0,-55240.0
"Thompson, Davis",williamhill,75000,155240.0,-80240.0
"Cole, Eric",bet365,50000,167498.0,-117498.0
"Cole, Eric",betfair,47500,167498.0,-119998.0
"Cole, Eric",betmgm,50000,167498.0,-117498.0
"Cole, Eric",betway,50000,167498.0,-117498.0
"Cole, Eric",bovada,75000,167498.0,-92498.0
"Cole, Eric",caesars,75000,167498.0,-92498.0
"Cole, Eric",draftkings,50000,167498.0,-117498.0
"Cole, Eric",fanduel,75000,167498.0,-92498.0
"Cole, Eric",skybet,50000,167498.0,-117498.0
"Cole, Eric",pointsbet,70000,167498.0,-97498.0
"Cole, Eric",williamhill,50000,167498.0,-117498.0
"Cole, Eric",unibet,35000,167498.0,-132498.0
"McGreevy, Max",bet365,150000,184515.0,-34515.0
"McGreevy, Max",betfair,50000,184515.0,-134515.0
"McGreevy, Max",betmgm,70000,184515.0,-114515.0
"McGreevy, Max",betway,100000,184515.0,-84515.0
"McGreevy, Max",bovada,200000,184515.0,15485.0
"McGreevy, Max",caesars,250000,184515.0,65485.0
"McGreevy, Max",draftkings,150000,184515.0,-34515.0
"McGreevy, Max",fanduel,100000,184515.0,-84515.0
"McGreevy, Max",skybet,100000,184515.0,-84515.0
"McGreevy, Max",pointsbet,100000,184515.0,-84515.0
"McGreevy, Max",williamhill,100000,184515.0,-84515.0
"Hovland, Viktor",bet365,75000,199567.0,-124567.0
"Hovland, Viktor",betfair,50000,199567.0,-149567.0
"Hovland, Viktor",betmgm,60000,199567.0,-139567.0
"Hovland, Viktor",betway,75000,199567.0,-124567.0
"Hovland, Viktor",bovada,100000,199567.0,-99567.0
"Hovland, Viktor",caesars,100000,199567.0,-99567.0
"Hovland, Viktor",draftkings,70000,199567.0,-129567.0
"Hovland, Viktor",fanduel,100000,199567.0,-99567.0
"Hovland, Viktor",skybet,60000,199567.0,-139567.0
"Hovland, Viktor",pointsbet,100000,199567.0,-99567.0
"Hovland, Viktor",williamhill,50000,199567.0,-149567.0
"Hadwin, Adam",bet365,75000,256584.0,-181584.0
"Hadwin, Adam",betfair,50000,256584.0,-206584.0
"Hadwin, Adam",betmgm,70000,256584.0,-186584.0
"Hadwin, Adam",betway,75000,256584.0,-181584.0
"Hadwin, Adam",bovada,100000,256584.0,-156584.0
"Hadwin, Adam",caesars,150000,256584.0,-106584.0
"Hadwin, Adam",draftkings,70000,256584.0,-186584.0
"Hadwin, Adam",fanduel,100000,256584.0,-156584.0
"Hadwin, Adam",skybet,60000,256584.0,-196584.0
"Hadwin, Adam",pointsbet,100000,256584.0,-156584.0
"Hadwin, Adam",williamhill,75000,256584.0,-181584.0
"Hadwin, Adam",unibet,50000,256584.0,-206584.0
"Kim, Tom",bet365,100000,257965.0,-157965.0
"Kim, Tom",betfair,50000,257965.0,-207965.0
"Kim, Tom",betmgm,70000,257965.0,-187965.0
"Kim, Tom",betway,100000,257965.0,-157965.0
"Kim, Tom",bovada,150000,257965.0,-107965.0
"Kim, Tom",caesars,200000,257965.0,-57965.0
"Kim, Tom",draftkings,100000,257965.0,-157965.0
"Kim, Tom",fanduel,100000,257965.0,-157965.0
"Kim, Tom",skybet,100000,257965.0,-157965.0
"Kim, Tom",pointsbet,100000,257965.0,-157965.0
"Kim, Tom",williamhill,75000,257965.0,-182965.0
"Pavon, Matthieu",bet365,75000,269563.0,-194563.0
"Pavon, Matthieu",betfair,50000,269563.0,-219563.0
"Pavon, Matthieu",betmgm,60000,269563.0,-209563.0
"Pavon, Matthieu",betway,75000,269563.0,-194563.0
"Pavon, Matthieu",bovada,100000,269563.0,-169563.0
"Pavon, Matthieu",caesars,100000,269563.0,-169563.0
"Pavon, Matthieu",draftkings,70000,269563.0,-199563.0
"Pavon, Matthieu",fanduel,100000,269563.0,-169563.0
"Pavon, Matthieu",skybet,60000,269563.0,-209563.0
"Pavon, Matthieu",pointsbet,100000,269563.0,-169563.0
"Pavon, Matthieu",williamhill,50000,269563.0,-219563.0
"Glover, Lucas",bet365,150000,296196.0,-146196.0
"Glover, Lucas",betfair,50000,296196.0,-246196.0
"Glover, Lucas",betmgm,80000,296196.0,-216196.0
"Glover, Lucas",betway,100000,296196.0,-196196.0
"Glover, Lucas",bovada,200000,296196.0,-96196.0
"Glover, Lucas",caesars,200000,296196.0,-96196.0
"Glover, Lucas",draftkings,150000,296196.0,-146196.0
"Glover, Lucas",fanduel,100000,296196.0,-196196.0
"Glover, Lucas",skybet,100000,296196.0,-196196.0
"Glover, Lucas",pointsbet,100000,296196.0,-196196.0
"Glover, Lucas",williamhill,100000,296196.0,-196196.0
"Fitzpatrick, Matt",bet365,150000,396594.0,-246594.0
"Fitzpatrick, Matt",betfair,50000,396594.0,-346594.0
"Fitzpatrick, Matt",betmgm,100000,396594.0,-296594.0
"Fitzpatrick, Matt",betway,100000,396594.0,-296594.0
"Fitzpatrick, Matt",bovada,200000,396594.0,-196594.0
"Fitzpatrick, Matt",caesars,200000,396594.0,-196594.0
"Fitzpatrick, Matt",draftkings,150000,396594.0,-246594.0
"Fitzpatrick, Matt",fanduel,100000,396594.0,-296594.0
"Fitzpatrick, Matt",skybet,100000,396594.0,-296594.0
"Fitzpatrick, Matt",pointsbet,100000,396594.0,-296594.0
"Fitzpatrick, Matt",williamhill,100000,396594.0,-296594.0
"Salinda, Isaiah",bet365,100000,448498.0,-348498.0
"Salinda, Isaiah",betfair,50000,448498.0,-398498.0
"Salinda, Isaiah",betmgm,90000,448498.0,-358498.0
"Salinda, Isaiah",betway,100000,448498.0,-348498.0
"Salinda, Isaiah",bovada,200000,448498.0,-248498.0
"Salinda, Isaiah",caesars,200000,448498.0,-248498.0
"Salinda, Isaiah",draftkings,100000,448498.0,-348498.0
"Salinda, Isaiah",fanduel,100000,448498.0,-348498.0
"Salinda, Isaiah",skybet,100000,448498.0,-348498.0
"Salinda, Isaiah",pointsbet,100000,448498.0,-348498.0
"Salinda, Isaiah",williamhill,100000,448498.0,-348498.0
"Jaeger, Stephan",bet365,250000,516029.0,-266029.0
"Jaeger, Stephan",betfair,50000,516029.0,-466029.0
"Jaeger, Stephan",betmgm,80000,516029.0,-436029.0
"Jaeger, Stephan",betway,100000,516029.0,-416029.0
"Jaeger, Stephan",bovada,250000,516029.0,-266029.0
"Jaeger, Stephan",caesars,250000,516029.0,-266029.0
"Jaeger, Stephan",draftkings,250000,516029.0,-266029.0
"Jaeger, Stephan",fanduel,100000,516029.0,-416029.0
"Jaeger, Stephan",skybet,150000,516029.0,-366029.0
"Jaeger, Stephan",pointsbet,100000,516029.0,-416029.0
"Jaeger, Stephan",williamhill,100000,516029.0,-416029.0
"Pendrith, Taylor",bet365,250000,599900.0,-349900.0
"Pendrith, Taylor",betfair,50000,599900.0,-549900.0
"Pendrith, Taylor",betmgm,80000,599900.0,-519900.0
"Pendrith, Taylor",betway,100000,599900.0,-499900.0
"Pendrith, Taylor",bovada,250000,599900.0,-349900.0
"Pendrith, Taylor",caesars,250000,599900.0,-349900.0
"Pendrith, Taylor",draftkings,250000,599900.0,-349900.0
"Pendrith, Taylor",fanduel,100000,599900.0,-499900.0
"Pendrith, Taylor",skybet,150000,599900.0,-449900.0
"Pendrith, Taylor",pointsbet,100000,599900.0,-499900.0
"Pendrith, Taylor",williamhill,100000,599900.0,-499900.0
"Theegala, Sahith",bet365,250000,774094.0,-524094.0
"Theegala, Sahith",betfair,50000,774094.0,-724094.0
"Theegala, Sahith",betmgm,80000,774094.0,-694094.0
"Theegala, Sahith",betway,100000,774094.0,-674094.0
"Theegala, Sahith",bovada,250000,774094.0,-524094.0
"Theegala, Sahith",caesars,250000,774094.0,-524094.0
"Theegala, Sahith",draftkings,250000,774094.0,-524094.0
"Theegala, Sahith",fanduel,100000,774094.0,-674094.0
"Theegala, Sahith",skybet,150000,774094.0,-624094.0
"Theegala, Sahith",pointsbet,100000,774094.0,-674094.0
"Theegala, Sahith",williamhill,75000,774094.0,-699094.0
"Lee, Min Woo",bet365,200000,999900.0,-799900.0
"Lee, Min Woo",betfair,50000,999900.0,-949900.0
"Lee, Min Woo",betmgm,90000,999900.0,-909900.0
"Lee, Min Woo",betway,100000,999900.0,-899900.0
"Lee, Min Woo",bovada,250000,999900.0,-749900.0
"Lee, Min Woo",caesars,250000,999900.0,-749900.0
"Lee, Min Woo",draftkings,200000,999900.0,-799900.0
"Lee, Min Woo",fanduel,100000,999900.0,-899900.0
"Lee, Min Woo",skybet,100000,999900.0,-899900.0
"Lee, Min Woo",pointsbet,100000,999900.0,-899900.0
"Lee, Min Woo",williamhill,75000,999900.0,-924900.0
"Horschel, Billy",bet365,250000,1599900.0,-1349900.0
"Horschel, Billy",betfair,50000,1599900.0,-1549900.0
"Horschel, Billy",betmgm,100000,1599900.0,-1499900.0
"Horschel, Billy",betway,100000,1599900.0,-1499900.0
"Horschel, Billy",bovada,500000,1599900.0,-1099900.0
"Horschel, Billy",caesars,400000,1599900.0,-1199900.0
"Horschel, Billy",draftkings,250000,1599900.0,-1349900.0
"Horschel, Billy",fanduel,100000,1599900.0,-1499900.0
"Horschel, Billy",skybet,150000,1599900.0,-1449900.0
"Horschel, Billy",pointsbet,100000,1599900.0,-1499900.0
"Horschel, Billy",williamhill,100000,1599900.0,-1499900.0
"Stevens, Sam",bet365,250000,1714186.0,-1464186.0
"Stevens, Sam",betfair,50000,1714186.0,-1664186.0
"Stevens, Sam",betmgm,90000,1714186.0,-1624186.0
"Stevens, Sam",betway,100000,1714186.0,-1614186.0
"Stevens, Sam",bovada,250000,1714186.0,-1464186.0
"Stevens, Sam",caesars,200000,1714186.0,-1514186.0
"Stevens, Sam",draftkings,250000,1714186.0,-1464186.0
"Stevens, Sam",fanduel,100000,1714186.0,-1614186.0
"Stevens, Sam",skybet,150000,1714186.0,-1564186.0
"Stevens, Sam",pointsbet,100000,1714186.0,-1614186.0
"Stevens, Sam",williamhill,100000,1714186.0,-1614186.0
"Berger, Daniel",bet365,150000,1999900.0,-1849900.0
"Berger, Daniel",betfair,50000,1999900.0,-1949900.0
"Berger, Daniel",betmgm,80000,1999900.0,-1919900.0
"Berger, Daniel",betway,100000,1999900.0,-1899900.0
"Berger, Daniel",bovada,250000,1999900.0,-1749900.0
"Berger, Daniel",caesars,250000,1999900.0,-1749900.0
"Berger, Daniel",draftkings,150000,1999900.0,-1849900.0
"Berger, Daniel",fanduel,100000,1999900.0,-1899900.0
"Berger, Daniel",skybet,100000,1999900.0,-1899900.0
"Berger, Daniel",pointsbet,100000,1999900.0,-1899900.0
"Berger, Daniel",williamhill,100000,1999900.0,-1899900.0
"Bhatia, Akshay",bet365,250000,3999900.0,-3749900.0
"Bhatia, Akshay",betfair,50000,3999900.0,-3949900.0
"Bhatia, Akshay",betmgm,90000,3999900.0,-3909900.0
"Bhatia, Akshay",betway,100000,3999900.0,-3899900.0
"Bhatia, Akshay",bovada,150000,3999900.0,-3849900.0
"Bhatia, Akshay",caesars,400000,3999900.0,-3599900.0
"Bhatia, Akshay",draftkings,250000,3999900.0,-3749900.0
"Bhatia, Akshay",fanduel,100000,3999900.0,-3899900.0
"Bhatia, Akshay",skybet,150000,3999900.0,-3849900.0
"Bhatia, Akshay",pointsbet,100000,3999900.0,-3899900.0
"Bhatia, Akshay",williamhill,100000,3999900.0,-3899900.0
"Homa, Max",bet365,500000,11999900.0,-11499900.0
"Homa, Max",betfair,50000,11999900.0,-11949900.0
"Homa, Max",betmgm,150000,11999900.0,-11849900.0
"Homa, Max",betway,150000,11999900.0,-11849900.0
"Homa, Max",bovada,150000,11999900.0,-11849900.0
"Homa, Max",caesars,400000,11999900.0,-11599900.0
"Homa, Max",draftkings,500000,11999900.0,-11499900.0
"Homa, Max",fanduel,100000,11999900.0,-11899900.0
"Homa, Max",skybet,150000,11999900.0,-11849900.0
"Homa, Max",pointsbet,100000,11999900.0,-11899900.0
"Homa, Max",williamhill,150000,11999900.0,-11849900.0
"Campbell, Brian",bet365,500000,,
"Campbell, Brian",betfair,50000,,
"Campbell, Brian",betmgm,150000,,
"Campbell, Brian",betway,150000,,
"Campbell, Brian",bovada,500000,,
"Campbell, Brian",caesars,400000,,
"Campbell, Brian",draftkings,500000,,
"Campbell, Brian",fanduel,100000,,
"Campbell, Brian",skybet,150000,,
"Campbell, Brian",pointsbet,100000,,
"Campbell, Brian",williamhill,150000,,
"Potgieter, Aldrich",bet365,500000,,
"Potgieter, Aldrich",betfair,50000,,
"Potgieter, Aldrich",betmgm,150000,,
"Potgieter, Aldrich",betway,150000,,
"Potgieter, Aldrich",bovada,500000,,
"Potgieter, Aldrich",caesars,400000,,
"Potgieter, Aldrich",draftkings,500000,,
"Potgieter, Aldrich",fanduel,100000,,
"Potgieter, Aldrich",skybet,150000,,
"Potgieter, Aldrich",pointsbet,100000,,
"Potgieter, Aldrich",williamhill,150000,,
"Campos, Rafael",bet365,500000,,
"Campos, Rafael",betfair,50000,,
"Campos, Rafael",betmgm,150000,,
"Campos, Rafael",betway,150000,,
"Campos, Rafael",bovada,250000,,
"Campos, Rafael",caesars,400000,,
"Campos, Rafael",draftkings,500000,,
"Campos, Rafael",fanduel,100000,,
"Campos, Rafael",skybet,150000,,
"Campos, Rafael",pointsbet,100000,,
"Campos, Rafael",williamhill,100000,,
"Young, Cameron",bet365,500000,,
"Young, Cameron",betfair,50000,,
"Young, Cameron",betmgm,150000,,
"Young, Cameron",betway,150000,,
"Young, Cameron",bovada,500000,,
"Young, Cameron",caesars,400000,,
"Young, Cameron",draftkings,500000,,
"Young, Cameron",fanduel,100000,,
"Young, Cameron",skybet,150000,,
"Young, Cameron",pointsbet,100000,,
"Young, Cameron",williamhill,100000,,
